/* DATA DESCRIPTION:
Citation:	WOCE Sea Surface Salinity, SSS (2005): Surface oceanographic data measured in the surface water of the Atlantic Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.314718
Keyword(s):	CO2BaseSleipner
Related to:	WOCE (2002): World Ocean Circulation Experiment, Global Data, Version 3.0. WOCE International Project Office, WOCE Report, Southampton, UK; published by U.S. National Oceanographic Data Center, Silver Spring, 180/02, DVD-ROM
Project(s):	World Ocean Circulation Experiment (WOCE) (URI: https://en.wikipedia.org/wiki/World_Ocean_Circulation_Experiment)
Coverage:	MEDIAN LATITUDE: 25.558145 * MEDIAN LONGITUDE: -35.178106 * SOUTH-BOUND LATITUDE: -34.600000 * WEST-BOUND LONGITUDE: -97.270000 * NORTH-BOUND LATITUDE: 67.900000 * EAST-BOUND LONGITUDE: 35.830000
	DATE/TIME START: 1990-01-01T00:30:00 * DATE/TIME END: 1998-12-31T23:30:00
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 5 m
Event(s):	NODC_SSS_Atlantic * DATE/TIME START: 1990-01-01T00:00:00 * DATE/TIME END: 1998-12-31T23:59:00 * METHOD/DEVICE: Thermosalinograph (TSG) * COMMENT: Position not given
Comment:	These data have been mainly collected on ships of opportunity (VOS). IRD has conducted this VOS network. Some other data have been retriewed from the NODC atlas (1998 onward).
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp)
	Salinity (Sal)
	Reference/source (Reference)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	145855 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Temp [°C]	Sal	Reference
1994-10-05T18:30	40.39	-67.57	1	20.76	35.636	CNODC
1994-10-05T21:30	40.57	-67.76	1	14.02	32.884	CNODC
1994-10-05T23:59	40.73	-68.09	1	13.97	32.624	CNODC
1994-10-06T00:30	-2.50	-7.60	0	23.80	35.893	SIRD
1994-10-06T00:30	13.20	-46.60	0	28.30	36.876	SIRD
1994-10-06T00:30	18.90	-18.10	0	23.00	35.906	SIRD
1994-10-06T03:30	40.92	-67.59	1	14.41	33.040	CNODC
1994-10-06T05:30	40.75	-67.54	1	16.56	34.167	CNODC
1994-10-06T06:30	-1.10	-8.20	0	24.00	36.175	SIRD
1994-10-06T06:30	13.15	-61.58	0	28.00	34.598	SIRD
1994-10-06T06:30	14.40	-45.80	0	27.70	37.011	SIRD
1994-10-06T06:30	17.00	-18.00	0	27.00	36.331	SIRD
1994-10-06T06:30	40.75	-67.27	1	15.84	33.892	CNODC
1994-10-06T08:30	40.77	-67.14	1	14.71	33.335	CNODC
1994-10-06T11:30	41.01	-66.76	1	13.97	32.743	CNODC
1994-10-06T12:30	0.10	-9.60	0	25.00	36.114	SIRD
1994-10-06T12:30	14.38	-61.22	0	28.00	34.897	SIRD
1994-10-06T12:30	15.40	-44.90	0	27.50	37.062	SIRD
1994-10-06T12:30	15.40	-17.90	0	27.00	33.960	SIRD
1994-10-06T13:30	41.15	-66.92	1	13.64	32.533	CNODC
1994-10-06T14:30	41.21	-66.96	1	13.79	32.487	CNODC
1994-10-06T15:30	41.28	-67.03	1	13.82	32.474	CNODC
1994-10-06T18:30	1.10	-10.20	0	27.00	35.698	SIRD
1994-10-06T18:30	4.70	3.00	0	27.20	35.445	SIRD
1994-10-06T18:30	12.00	-58.80	0	29.50	37.503	SIRD
1994-10-06T18:30	13.50	-17.80	0	28.00	34.716	SIRD
1994-10-06T18:30	16.60	-44.10	0	27.40	37.156	SIRD
1994-10-06T18:30	41.38	-67.44	1	16.11	32.509	CNODC
1994-10-06T20:30	41.40	-67.08	1	14.38	32.559	CNODC
1994-10-06T22:30	41.45	-66.97	1	13.97	32.572	CNODC
1994-10-06T23:59	41.55	-66.69	1	13.49	32.547	CNODC
1994-10-07T00:30	2.80	-11.60	0	27.00	36.421	SIRD
1994-10-07T00:30	11.80	-17.80	0	28.00	34.763	SIRD
1994-10-07T00:30	14.40	-60.70	0		35.043	SIRD
1994-10-07T00:30	17.70	-43.30	0	27.20	37.225	SIRD
1994-10-07T02:30	41.29	-66.57	1	13.71	32.508	CNODC
1994-10-07T05:30	41.48	-66.25	1	13.77	32.799	CNODC
1994-10-07T06:30	4.00	-12.00	0	27.00	35.123	SIRD
1994-10-07T06:30	4.70	-0.30	0	26.50	35.349	SIRD
1994-10-07T06:30	9.83	-56.62	0	29.50	37.498	SIRD
1994-10-07T06:30	10.10	-17.30	0	26.00	34.976	SIRD
1994-10-07T06:30	15.20	-59.50	0	28.00	34.987	SIRD
1994-10-07T06:30	18.80	-42.50	0	26.90	37.181	SIRD
1994-10-07T06:30	41.45	-66.06	1	14.25	33.486	CNODC
1994-10-07T08:30	41.62	-65.97	1	13.04	32.868	CNODC
1994-10-07T10:30	41.65	-65.92	1	13.17	32.911	CNODC
1994-10-07T11:30	41.69	-65.92	1	12.34	32.899	CNODC
1994-10-07T12:30	4.70	-13.10	0	27.10	35.010	SIRD
1994-10-07T12:30	8.70	-16.20	0	26.00	34.553	SIRD
1994-10-07T12:30	15.90	-58.30	0	27.80	34.894	SIRD
1994-10-07T12:30	19.90	-41.60	0	26.70	37.233	SIRD
1994-10-07T13:30	41.78	-65.77	1	13.36	32.992	CNODC
1994-10-07T15:30	41.98	-65.73	1	14.06	32.949	CNODC
1994-10-07T18:30	5.50	-13.50	0	27.80	34.938	SIRD
1994-10-07T18:30	7.20	-15.10	0	27.00	34.870	SIRD
1994-10-07T18:30	7.63	-54.63	0	29.40	37.492	SIRD
1994-10-07T18:30	16.60	-57.10	0	27.80	34.908	SIRD
1994-10-07T18:30	21.10	-40.70	0	26.90	37.722	SIRD
1994-10-07T19:30	42.25	-65.70	1	13.65	32.908	CNODC
1994-10-08T00:30	5.70	-14.00	0	26.00	34.744	SIRD
1994-10-08T00:30	7.00	-14.80	0	27.20	35.544	SIRD
1994-10-08T00:30	17.30	-55.80	0	27.80	34.885	SIRD
1994-10-08T00:30	22.20	-39.70	0	26.80	37.773	SIRD
1994-10-08T03:30	42.58	-67.05	1	13.70	32.895	CNODC
1994-10-08T06:30	4.30	-12.90	0	26.00	34.900	SIRD
1994-10-08T06:30	18.00	-54.60	0	27.50	35.342	SIRD
1994-10-08T06:30	23.40	-38.80	0	26.60	37.741	SIRD
1994-10-08T06:30	42.43	-67.15	2	13.77	33.321	CNODC
1994-10-08T09:30	42.49	-67.48	1	13.17	33.017	CNODC
1994-10-08T11:30	42.43	-67.68	1	13.15	33.133	CNODC
1994-10-08T12:30	2.70	-11.90	0	26.00	35.102	SIRD
1994-10-08T12:30	18.70	-53.30	0	27.50	35.319	SIRD
1994-10-08T12:30	24.50	-37.90	0	26.60	37.881	SIRD
1994-10-08T13:30	42.27	-67.51	1	13.78	32.539	CNODC
1994-10-08T15:30	42.13	-67.33	1	13.96	32.451	CNODC
1994-10-08T17:30	25.50	-37.10	0	26.80	37.881	SIRD
1994-10-08T18:30	1.30	-10.80	0	26.00	35.553	SIRD
1994-10-08T18:30	4.93	-52.22	0	30.00	37.491	SIRD
1994-10-08T18:30	19.40	-52.10	0	27.50	36.368	SIRD
1994-10-08T18:30	19.80	-17.80	0	25.70	36.252	SIRD
1994-10-08T18:30	25.70	-36.30	0	26.80	37.738	SIRD
1994-10-08T18:30	42.22	-67.15	1	14.20	32.458	CNODC
1994-10-08T19:30	42.23	-67.13	1	14.18	32.464	CNODC
1994-10-08T21:30	19.00	-17.80	0	25.70	36.432	SIRD
1994-10-08T23:30	42.42	-66.98	2	13.89	32.336	CNODC
1994-10-09T00:30	-0.10	-9.80	0	24.00	35.639	SIRD
1994-10-09T00:30	13.20	-59.93	0	27.00	35.422	SIRD
1994-10-09T00:30	18.30	-17.80	0	26.20	36.462	SIRD
1994-10-09T00:30	20.10	-50.80	0	27.00	35.469	SIRD
1994-10-09T02:30	42.11	-66.86	1	14.17	32.476	CNODC
1994-10-09T03:30	17.50	-17.80	0	26.90	36.165	SIRD
1994-10-09T04:30	42.17	-66.53	1	14.18	32.457	CNODC
1994-10-09T06:30	-1.50	-8.80	0	23.00	36.059	SIRD
1994-10-09T06:30	12.22	-59.07	0	28.00	35.160	SIRD
1994-10-09T06:30	16.80	-17.80	0	27.50	36.246	SIRD
1994-10-09T06:30	20.80	-49.50	0	27.00	37.426	SIRD
1994-10-09T06:30	42.11	-66.46	1	13.59	32.553	CNODC
1994-10-09T08:30	41.86	-66.27	1	12.16	32.783	CNODC
1994-10-09T09:30	16.00	-17.80	0	28.00	36.485	SIRD
1994-10-09T11:30	41.90	-66.66	1	12.91	32.598	CNODC
1994-10-09T12:30	-2.80	-7.90	0	23.00	35.776	SIRD
1994-10-09T12:30	11.15	-58.03	0	29.00	34.529	SIRD
1994-10-09T12:30	15.30	-17.80	0	27.00	36.529	SIRD
1994-10-09T12:30	21.50	-48.20	0	27.00	37.753	SIRD
1994-10-09T13:30	41.89	-67.09	1	13.77	32.545	CNODC
1994-10-09T15:30	14.70	-17.60	0	28.30	35.912	SIRD
1994-10-09T16:30	41.76	-67.42	1	14.98	32.524	CNODC
1994-10-09T18:30	-4.20	-6.90	0	23.00	35.937	SIRD
1994-10-09T18:30	10.12	-57.05	0	29.00	34.769	SIRD
1994-10-09T18:30	14.50	-17.50	0	27.50	34.205	SIRD
1994-10-09T18:30	22.10	-46.90	0	26.50	37.771	SIRD
1994-10-09T18:30	41.85	-67.40	1	14.47	32.550	CNODC
1994-10-09T20:30	42.02	-67.72	1	14.27	32.469	CNODC
1994-10-09T21:30	13.30	-17.80	0	28.00	34.232	SIRD
1994-10-09T22:30	41.85	-67.78	1	14.01	32.550	CNODC
1994-10-09T23:59	41.78	-67.89	1	14.11	32.590	CNODC
1994-10-10T00:30	-5.60	-5.80	0	23.00	35.882	SIRD
1994-10-10T00:30	9.07	-50.00	0	30.00	35.545	SIRD
1994-10-10T00:30	13.00	-17.80	0	27.70	34.314	SIRD
1994-10-10T00:30	22.80	-45.50	0	26.50	37.736	SIRD
1994-10-10T02:30	41.91	-68.18	1	14.66	32.421	CNODC
1994-10-10T03:30	12.40	-17.80	0	27.60	33.622	SIRD
1994-10-10T03:30	41.82	-68.28	1	14.31	32.483	CNODC
1994-10-10T06:30	-7.00	-4.80	0	22.00	36.146	SIRD
1994-10-10T06:30	5.00	-9.70	0	27.20	27.470	SIRD
1994-10-10T06:30	7.98	-54.98	0	29.00	36.701	SIRD
1994-10-10T06:30	11.60	-17.80	0	27.50	32.963	SIRD
1994-10-10T06:30	23.60	-44.10	0	26.50	37.711	SIRD
1994-10-10T06:30	41.88	-68.54	1	14.64	32.459	CNODC
1994-10-10T07:30	41.79	-68.59	1	14.50	32.420	CNODC
1994-10-10T09:30	11.00	-17.50	0	26.40	34.566	SIRD
1994-10-10T10:30	41.64	-68.30	1	15.17	32.568	CNODC
1994-10-10T12:30	-8.40	-3.80	0	22.00	36.195	SIRD
1994-10-10T12:30	6.87	-53.93	0	29.00	36.742	SIRD
1994-10-10T12:30	10.30	-17.30	0	26.10	34.687	SIRD
1994-10-10T12:30	24.00	-42.60	0	26.00	37.730	SIRD
1994-10-10T12:30	41.61	-68.15	1	15.57	32.536	CNODC
1994-10-10T14:30	41.52	-67.85	1	15.33	32.528	CNODC
1994-10-10T15:30	9.80	-16.80	0	26.80	31.882	SIRD
1994-10-10T16:30	41.29	-67.92	1	15.84	32.526	CNODC
1994-10-10T18:30	-9.80	-2.70	0	21.00	36.543	SIRD
1994-10-10T18:30	5.88	-53.00	0	29.00	36.623	SIRD
1994-10-10T18:30	9.30	-16.20	0	27.80	31.624	SIRD
1994-10-10T18:30	24.70	-41.30	0	26.20	37.693	SIRD
1994-10-10T19:30	41.34	-68.27	1	15.82	32.533	CNODC
1994-10-10T21:30	8.80	-15.60	0	27.70	33.401	SIRD
1994-10-10T22:30	41.56	-68.58	1	13.64	32.638	CNODC
1994-10-10T23:30	41.42	-68.57	1	14.35	32.749	CNODC
1994-10-11T00:30	-11.20	-1.60	0	20.00	36.419	SIRD
1994-10-11T00:30	8.30	-15.10	0	27.80	33.488	SIRD
1994-10-11T00:30	25.30	-39.90	0	26.10	37.585	SIRD
1994-10-11T00:30	41.22	-68.59	1	15.29	32.577	CNODC
1994-10-11T02:30	41.47	-68.92	1	13.86	32.476	CNODC
1994-10-11T03:30	7.90	-14.50	0	27.80	34.380	SIRD
1994-10-11T04:30	41.33	-69.05	1	14.12	32.508	CNODC
1994-10-11T06:30	-12.60	-0.60	0	20.00	36.599	SIRD
1994-10-11T06:30	7.40	-13.90	0	26.60	33.787	SIRD
1994-10-11T06:30	25.90	-38.40	0	26.00	37.561	SIRD
1994-10-11T09:30	6.90	-13.30	0	27.40	33.230	SIRD
1994-10-11T11:30	41.08	-68.44	1	15.27	32.570	CNODC
1994-10-11T12:30	-13.70	0.20	0	20.00	36.590	SIRD
1994-10-11T12:30	6.50	-12.60	0	27.60	33.311	SIRD
1994-10-11T12:30	26.50	-36.90	0	25.90	37.761	SIRD
1994-10-11T14:30	41.05	-68.75	1	14.65	32.709	CNODC
1994-10-11T15:30	6.20	-12.10	0	27.50	31.139	SIRD
1994-10-11T17:30	40.91	-68.62	1	15.26	32.589	CNODC
1994-10-11T18:30	-15.10	1.30	0	18.00	36.161	SIRD
1994-10-11T18:30	5.80	-11.60	0	27.40	31.592	SIRD
1994-10-11T18:30	27.10	-35.30	0	24.00	37.734	SIRD
1994-10-11T19:30	40.93	-68.46	1	14.93	32.613	CNODC
1994-10-11T21:30	5.30	-10.70	0	27.40	30.902	SIRD
1994-10-11T21:30	40.88	-68.63	1	14.90	32.652	CNODC
1994-10-11T23:30	40.80	-68.79	1	14.02	32.769	CNODC
1994-10-12T00:30	-16.50	2.40	0	18.00	36.099	SIRD
1994-10-12T00:30	5.00	-10.00	0	27.40	30.954	SIRD
1994-10-12T00:30	27.70	-33.80	0	25.50	37.577	SIRD
1994-10-12T01:30	40.70	-68.75	1	13.83	32.931	CNODC
1994-10-12T02:30	40.57	-68.85	1	14.14	32.767	CNODC
1994-10-12T03:30	4.60	-9.40	0	27.00	30.616	SIRD
1994-10-12T05:30	40.78	-69.10	1	13.89	32.932	CNODC
1994-10-12T06:30	-17.80	3.50	0	17.00	35.798	SIRD
1994-10-12T06:30	4.30	-8.70	0	27.10	31.906	SIRD
1994-10-12T06:30	40.86	-69.23	1	13.97	32.876	CNODC
1994-10-12T08:30	41.02	-69.24	1	13.64	32.781	CNODC
1994-10-12T09:30	4.10	-8.00	0	27.30	32.510	SIRD
1994-10-12T10:30	40.92	-69.27	1	13.61	32.638	CNODC
1994-10-12T12:30	-18.90	4.40	0	17.00	35.985	SIRD
1994-10-12T12:30	4.00	-7.00	0	26.70	32.612	SIRD
1994-10-12T12:30	28.80	-30.80	0	24.90	37.381	SIRD
1994-10-12T13:30	40.70	-69.49	1	14.13	32.570	CNODC
1994-10-12T15:30	4.00	-6.10	0	27.20	31.467	SIRD
1994-10-12T15:30	40.94	-69.60	1	13.96	32.400	CNODC
1994-10-12T18:30	-19.90	5.20	0	17.00	35.796	SIRD
1994-10-12T18:30	4.00	-5.60	0	27.10	32.557	SIRD
1994-10-12T18:30	29.30	-29.20	0	24.00	37.347	SIRD
1994-10-12T18:30	41.04	-69.71	2	14.23	32.261	CNODC
1994-10-12T20:30	41.08	-69.51	2	13.59	32.467	CNODC
1994-10-12T21:30	4.00	-4.90	0	26.40	34.651	SIRD
1994-10-12T22:30	41.06	-69.49	1	13.42	32.518	CNODC
1994-10-12T23:59	25.00	-29.13	0	25.50	37.344	SIRD
1994-10-13T00:30	3.90	-4.10	0	26.60	34.367	SIRD
1994-10-13T00:30	29.80	-27.70	0	24.00	37.604	SIRD
1994-10-13T01:30	41.32	-69.44	1	12.86	32.537	CNODC
1994-10-13T03:30	3.90	-3.40	0	26.90	34.841	SIRD
1994-10-13T03:30	41.44	-69.49	1	13.64	32.633	CNODC
1994-10-13T05:30	41.44	-69.47	1	13.44	32.618	CNODC
1994-10-13T06:30	3.90	-2.70	0	26.90	34.856	SIRD
1994-10-13T06:30	24.10	-28.47	0	25.20	37.281	SIRD
1994-10-13T06:30	41.32	-69.56	1	13.30	32.488	CNODC
1994-10-13T09:30	3.90	-1.90	0	26.80	34.571	SIRD
1994-10-13T09:30	41.31	-69.56	1	13.05	32.472	CNODC
1994-10-13T12:30	3.90	-1.20	0	27.00	34.867	SIRD
1994-10-13T12:30	23.28	-29.65	0	25.60	37.174	SIRD
1994-10-13T12:30	30.70	-24.50	0	23.50	37.585	SIRD
1994-10-13T12:30	41.61	-69.73	1	13.06	32.366	CNODC
1994-10-13T14:30	41.88	-69.86	1	13.05	32.440	CNODC
1994-10-13T15:30	3.90	-0.60	0	27.10	35.027	SIRD
1994-10-13T18:30	3.90	0.10	0	27.20	35.244	SIRD
1994-10-13T18:30	22.45	-30.85	0	25.80	37.461	SIRD
1994-10-13T18:30	31.10	-22.90	0	23.00	37.231	SIRD
1994-10-13T18:30	42.01	-69.99	1	13.43	32.284	CNODC
1994-10-13T20:30	42.06	-69.99	1	13.25	32.296	CNODC
1994-10-13T21:30	3.80	0.80	0	27.20	35.428	SIRD
1994-10-13T22:30	42.11	-69.90	1	12.52	32.499	CNODC
1994-10-13T23:59	21.63	-32.03	0	26.20	37.138	SIRD
1994-10-13T23:59	42.14	-69.85	1	13.07	32.797	CNODC
1994-10-14T00:30	3.80	1.60	0	27.00	35.062	SIRD
1994-10-14T00:30	31.50	-21.30	0	23.00	37.063	SIRD
1994-10-14T03:30	3.80	2.30	0	27.00	34.984	SIRD
1994-10-14T06:30	3.80	3.00	0	26.80	35.002	SIRD
1994-10-14T06:30	20.75	-33.23	0	26.00	37.283	SIRD
1994-10-14T09:30	3.80	3.80	0	27.30	33.365	SIRD
1994-10-14T12:30	3.80	4.40	0	27.80	34.823	SIRD
1994-10-14T12:30	19.85	-34.43	0	26.90	37.122	SIRD
1994-10-14T12:30	32.30	-18.00	0	22.50	37.047	SIRD
1994-10-14T15:30	3.80	5.10	0	27.50	31.429	SIRD
1994-10-14T18:30	3.08	-49.70	0	29.00	29.937	SIRD
1994-10-14T18:30	3.08	-49.70	0	29.00	29.937	SIRD
1994-10-14T18:30	3.80	5.70	0	27.40	31.424	SIRD
1994-10-14T18:30	18.93	-35.65	0	26.80	37.031	SIRD
1994-10-14T18:30	32.60	-16.50	0	22.50	36.884	SIRD
1994-10-14T21:30	3.80	6.30	0	27.30	31.581	SIRD
1994-10-14T23:59	18.02	-36.85	0	25.80	37.000	SIRD
1994-10-15T00:30	33.20	-14.90	0	22.20	36.844	SIRD
1994-10-15T06:30	1.03	-48.15	0	29.00	36.380	SIRD
1994-10-15T06:30	1.03	-48.15	0	29.00	36.389	SIRD
1994-10-15T06:30	17.10	-38.03	0	26.50	37.030	SIRD
1994-10-15T12:30	16.15	-39.22	0	27.80	36.839	SIRD
1994-10-15T18:30	15.20	-40.37	0	28.00	36.795	SIRD
1994-10-15T23:59	14.23	-41.53	0	28.00	36.761	SIRD
1994-10-16T06:30	13.30	-42.62	0	27.50	36.318	SIRD
1994-10-16T12:30	12.35	-43.75	0	29.00	36.842	SIRD
1994-10-16T18:30	11.42	-44.90	0	28.80	35.202	SIRD
1994-10-16T23:59	10.45	-45.98	0	28.50	36.028	SIRD
1994-10-17T06:30	9.45	-47.13	0	28.50	36.499	SIRD
1994-10-17T12:30	8.47	-48.23	0	29.10	33.774	SIRD
1994-10-17T18:30	7.50	-49.32	0	29.50	34.620	SIRD
1994-10-17T23:59	6.60	-50.30	0	29.00	34.137	SIRD
1994-10-18T06:30	5.68	-51.35	0	28.00	26.160	SIRD
1994-10-18T09:30	47.55	-52.59	2	6.56	31.206	BNODC
1994-10-19T06:30	38.87	-29.32	0	22.50	36.287	SIRD
1994-10-19T12:30	38.03	-30.97	0	22.90	36.257	SIRD
1994-10-19T13:30	42.55	-69.53	1	12.15	32.874	CNODC
1994-10-19T15:30	42.63	-69.54	1	12.21	32.918	CNODC
1994-10-19T17:30	42.76	-69.45	1	12.55	32.891	CNODC
1994-10-19T18:30	28.78	-92.17	2	26.65	35.280	CNODC
1994-10-19T18:30	37.23	-32.60	0	23.50	36.314	SIRD
1994-10-19T20:30	43.06	-69.56	1	12.28	32.687	CNODC
1994-10-20T00:30	0.25	-47.55	0	29.00	36.398	SIRD
1994-10-20T00:30	0.25	-47.55	0	29.00	36.398	SIRD
1994-10-20T00:30	36.38	-34.13	0	24.00	36.321	SIRD
1994-10-20T00:30	43.00	-68.90	1	12.00	33.272	CNODC
1994-10-20T04:30	42.64	-68.91	1	12.02	33.035	CNODC
1994-10-20T06:30	1.55	-48.38	0	29.00	36.250	SIRD
1994-10-20T06:30	1.55	-48.38	0	29.00	36.250	SIRD
1994-10-20T06:30	21.03	-56.43	0	29.00	34.972	SIRD
1994-10-20T06:30	35.55	-35.63	0	24.30	36.631	SIRD
1994-10-20T07:30	42.27	-69.27	1	12.75	32.765	CNODC
1994-10-20T10:30	42.04	-69.49	1	13.28	32.551	CNODC
1994-10-20T11:30	41.96	-69.57	2	12.86	32.716	CNODC
1994-10-20T12:30	2.65	-49.45	0	29.00	29.073	SIRD
1994-10-20T12:30	2.65	-49.45	0	29.00	29.073	SIRD
1994-10-20T12:30	22.12	-55.40	0	28.50	37.146	SIRD
1994-10-20T12:30	34.65	-37.12	0	24.90	36.175	SIRD
1994-10-20T16:30	42.17	-68.93	1	12.99	32.617	CNODC
1994-10-20T18:30	4.05	-50.52	0	29.00	28.484	SIRD
1994-10-20T18:30	4.05	-50.52	0	29.00	28.484	SIRD
1994-10-20T18:30	23.17	-54.18	0	28.40	37.155	SIRD
1994-10-20T18:30	28.48	-89.74	1	27.31	35.800	CNODC
1994-10-20T18:30	33.82	-38.52	0	25.00	36.417	SIRD
1994-10-20T18:30	42.09	-68.93	1	12.89	32.646	CNODC
1994-10-20T20:30	28.57	-89.88	1	26.97	35.333	CNODC
1994-10-20T21:30	28.61	-89.94	2	26.99	34.512	CNODC
1994-10-20T21:30	42.34	-68.37	1	13.21	32.602	CNODC
1994-10-20T22:30	28.63	-90.03	2	27.60	35.392	CNODC
1994-10-20T23:30	28.66	-90.13	1	26.83	34.189	CNODC
1994-10-20T23:59	42.61	-68.26	1	13.15	32.516	CNODC
1994-10-21T00:30	5.13	-51.72	0	29.00	31.320	SIRD
1994-10-21T00:30	5.13	-51.72	0	29.00	31.320	SIRD
1994-10-21T00:30	24.27	-53.17	0	28.00	37.194	SIRD
1994-10-21T00:30	33.03	-39.72	0	25.50	36.478	SIRD
1994-10-21T03:30	28.63	-90.03	2	27.34	35.520	CNODC
1994-10-21T03:30	32.17	-64.50	3	23.58	36.547	CNODC
1994-10-21T04:30	43.23	-68.10	1	12.13	33.044	CNODC
1994-10-21T06:30	4.87	-51.62	0	28.00	30.952	SIRD
1994-10-21T06:30	6.03	-53.05	0	29.00	36.019	SIRD
1994-10-21T06:30	6.03	-53.05	0	29.00	36.019	SIRD
1994-10-21T06:30	25.33	-52.02	0	28.00	37.176	SIRD
1994-10-21T06:30	32.12	-41.12	0	26.00	36.541	SIRD
1994-10-21T06:30	32.13	-41.10	0	26.00	36.501	SIRD
1994-10-21T07:30	43.23	-68.10	1	11.92	33.294	CNODC
1994-10-21T11:30	43.23	-68.10	1	11.76	33.242	CNODC
1994-10-21T12:30	4.18	-50.75	0	28.80	30.576	SIRD
1994-10-21T12:30	6.88	-54.42	0	28.00	35.808	SIRD
1994-10-21T12:30	6.88	-54.42	0	28.00	35.808	SIRD
1994-10-21T12:30	26.95	-50.27	0	28.10	37.160	SIRD
1994-10-21T12:30	31.23	-42.42	0	26.00	36.570	SIRD
1994-10-21T18:30	3.35	-49.95	0	28.50	30.893	SIRD
1994-10-21T18:30	7.77	-55.73	0	29.00	34.826	SIRD
1994-10-21T18:30	7.77	-55.73	0	29.00	34.826	SIRD
1994-10-21T18:30	27.52	-49.65	0	28.00	37.103	SIRD
1994-10-21T18:30	28.22	-89.48	1	26.92	35.863	CNODC
1994-10-21T18:30	30.25	-43.82	0	26.50	37.032	SIRD
1994-10-21T18:30	43.05	-67.29	1	12.08	32.565	CNODC
1994-10-21T21:30	28.23	-89.67	1	27.45	36.114	CNODC
1994-10-21T21:30	43.22	-67.21	1	11.54	32.426	CNODC
1994-10-21T23:30	28.25	-89.75	1	27.26	36.056	CNODC
1994-10-21T23:59	2.43	-49.13	0	28.10	31.507	SIRD
1994-10-22T00:30	8.57	-57.00	0	29.00	36.663	SIRD
1994-10-22T00:30	8.58	-57.00	0	29.00	36.663	SIRD
1994-10-22T00:30	29.07	-47.78	0	28.00	37.115	SIRD
1994-10-22T00:30	29.17	-45.18	0	26.50	37.349	SIRD
1994-10-22T00:30	43.32	-67.27	1	11.60	33.175	CNODC
1994-10-22T01:30	28.25	-89.84	1	27.15	36.047	CNODC
1994-10-22T03:30	28.26	-89.88	1	27.25	36.116	CNODC
1994-10-22T04:30	28.27	-89.95	2	27.22	36.108	CNODC
1994-10-22T06:30	-7.30	-34.40	0	26.50	36.768	SIRD
1994-10-22T06:30	1.52	-48.48	0	27.50	32.055	SIRD
1994-10-22T06:30	9.42	-58.23	0	29.00	34.942	SIRD
1994-10-22T06:30	9.42	-58.23	0	29.00	34.942	SIRD
1994-10-22T06:30	28.10	-46.58	0	27.20	37.230	SIRD
1994-10-22T06:30	29.60	-47.18	0	27.90	35.097	SIRD
1994-10-22T09:30	43.17	-66.92	1	12.21	32.638	CNODC
1994-10-22T12:30	0.38	-47.77	0	28.50	36.700	SIRD
1994-10-22T12:30	10.20	-59.52	0	29.00	35.095	SIRD
1994-10-22T12:30	10.20	-59.52	0	29.00	35.095	SIRD
1994-10-22T12:30	27.00	-47.95	0	27.50	37.320	SIRD
1994-10-22T13:30	43.20	-66.46	1	12.15	30.558	CNODC
1994-10-22T14:30	43.28	-66.47	1	12.34	30.561	CNODC
1994-10-22T16:30	43.45	-66.33	1	12.27	30.555	CNODC
1994-10-22T18:30	-3.50	-32.70	0	26.40	36.451	SIRD
1994-10-22T18:30	10.85	-60.92	0	28.00	25.428	SIRD
1994-10-22T18:30	10.85	-60.92	0	28.00	25.428	SIRD
1994-10-22T18:30	25.95	-49.30	0	28.60	37.493	SIRD
1994-10-22T18:30	28.61	-89.94	1	27.09	35.329	CNODC
1994-10-22T18:30	31.73	-44.58	0	26.80	36.649	SIRD
1994-10-22T22:30	28.61	-89.94	1	25.79	32.919	CNODC
1994-10-22T22:30	43.48	-66.27	1	11.87	30.773	CNODC
1994-10-22T23:59	43.62	-66.35	1	11.38	31.160	CNODC
1994-10-23T00:30	-1.50	-31.80	0	26.50	36.488	SIRD
1994-10-23T00:30	24.87	-50.62	0	27.60	37.635	SIRD
1994-10-23T01:30	28.61	-89.94	1	25.63	30.267	CNODC
1994-10-23T02:30	43.69	-66.75	1	10.78	31.755	CNODC
1994-10-23T04:30	28.61	-89.94	1	25.60	30.779	CNODC
1994-10-23T05:30	43.71	-67.13	3	11.60	32.301	CNODC
1994-10-23T06:30	0.20	-31.90	0	26.50	36.345	SIRD
1994-10-23T06:30	10.82	-62.07	0	27.00	35.685	SIRD
1994-10-23T06:30	10.82	-62.07	0	27.00	35.685	SIRD
1994-10-23T06:30	23.83	-51.92	0	28.20	37.388	SIRD
1994-10-23T06:30	33.70	-41.90	0	25.90	37.084	SIRD
1994-10-23T09:30	43.91	-67.10	1	11.50	32.834	CNODC
1994-10-23T10:30	44.02	-67.02	2	11.18	32.672	CNODC
1994-10-23T12:30	0.20	7.40	0	27.20	34.806	SIRD
